Date,High,Low,Open,Close,Volume,Adj Close
2018-06-29,2848.3720703125,2782.381103515625,2789.81103515625,2847.41796875,125700,2847.41796875
2018-07-02,2845.679931640625,2756.81494140625,2841.580078125,2775.556884765625,137000,2775.556884765625
2018-07-03,2786.887939453125,2722.448974609375,2774.570068359375,2786.887939453125,142500,2786.887939453125
2018-07-04,2793.178955078125,2754.155029296875,2776.632080078125,2759.1259765625,123300,2759.1259765625
2018-07-05,2777.52294921875,2727.93994140625,2755.339111328125,2733.882080078125,129200,2733.882080078125
2018-07-06,2768.8740234375,2691.02099609375,2731.35302734375,2747.22900390625,136300,2747.22900390625
2018-07-09,2815.7900390625,2752.447021484375,2752.447021484375,2815.110107421875,121500,2815.110107421875
2018-07-10,2828.492919921875,2800.625,2819.7119140625,2827.625,117100,2827.625
2018-07-11,2794.360107421875,2752.43505859375,2780.7041015625,2777.77099609375,126800,2777.77099609375
2018-07-12,2844.193115234375,2771.041015625,2771.041015625,2837.658935546875,147000,2837.658935546875
2018-07-13,2835.462890625,2818.847900390625,2831.427978515625,2831.18408203125,117700,2831.18408203125
2018-07-16,2837.509033203125,2804.492919921875,2827.08203125,2814.0419921875,107800,2814.0419921875
2018-07-17,2806.9189453125,2774.761962890625,2806.885009765625,2798.1259765625,105400,2798.1259765625
2018-07-18,2818.39501953125,2786.0400390625,2801.777099609375,2787.257080078125,121000,2787.257080078125
2018-07-19,2805.010986328125,2764.486083984375,2791.01611328125,2772.544921875,114500,2772.544921875
2018-07-20,2837.862060546875,2753.840087890625,2769.75390625,2829.27099609375,145900,2829.27099609375
2018-07-23,2863.571044921875,2809.615966796875,2815.200927734375,2859.5419921875,173400,2859.5419921875
2018-07-24,2911.465087890625,2862.26708984375,2862.26708984375,2905.56201171875,229600,2905.56201171875
2018-07-25,2912.31298828125,2894.0390625,2911.452880859375,2903.64697265625,167800,2903.64697265625
2018-07-26,2915.297119140625,2875.700927734375,2905.7939453125,2882.22509765625,168400,2882.22509765625
2018-07-27,2889.694091796875,2864.110107421875,2879.68994140625,2873.593994140625,146400,2873.593994140625
2018-07-30,2896.010986328125,2850.2958984375,2871.93994140625,2869.050048828125,151700,2869.050048828125
2018-07-31,2884.679931640625,2854.320068359375,2866.89892578125,2876.40087890625,118900,2876.40087890625
2018-08-01,2897.39990234375,2823.928955078125,2882.506103515625,2824.533935546875,149500,2824.533935546875
2018-08-02,2815.343994140625,2726.48291015625,2815.343994140625,2768.02392578125,174200,2768.02392578125
2018-08-03,2777.656982421875,2740.431884765625,2763.39599609375,2740.443115234375,127000,2740.443115234375
2018-08-06,2760.47412109375,2692.322021484375,2736.52587890625,2705.156982421875,129800,2705.156982421875
2018-08-07,2779.3740234375,2696.0390625,2711.736083984375,2779.3740234375,149600,2779.3740234375
2018-08-08,2779.912109375,2741.06689453125,2771.12890625,2744.070068359375,147700,2744.070068359375
2018-08-09,2801.658935546875,2726.215087890625,2729.5791015625,2794.382080078125,151700,2794.382080078125
2018-08-10,2806.114990234375,2777.506103515625,2791.402099609375,2795.31005859375,121500,2795.31005859375
2018-08-13,2789.798095703125,2742.56005859375,2769.01708984375,2785.8720703125,127500,2785.8720703125
2018-08-14,2789.444091796875,2766.569091796875,2780.736083984375,2780.965087890625,109600,2780.965087890625
2018-08-15,2777.702880859375,2721.239990234375,2777.2490234375,2723.258056640625,116200,2723.258056640625
2018-08-16,2732.948974609375,2672.740966796875,2691.426025390625,2705.19189453125,120300,2705.19189453125
2018-08-17,2730.3330078125,2665.592041015625,2723.886962890625,2668.966064453125,112400,2668.966064453125
2018-08-20,2698.466064453125,2653.112060546875,2673.06591796875,2698.466064453125,110800,2698.466064453125
2018-08-21,2739.173095703125,2696.2919921875,2700.342041015625,2733.825927734375,113600,2733.825927734375
2018-08-22,2731.9580078125,2709.06201171875,2731.9580078125,2714.60791015625,93700,2714.60791015625
2018-08-23,2736.010009765625,2700.803955078125,2714.866943359375,2724.6240234375,98400,2724.6240234375
2018-08-24,2748.823974609375,2705.323974609375,2717.0810546875,2729.430908203125,100500,2729.430908203125
2018-08-27,2780.89892578125,2736.319091796875,2736.319091796875,2780.89892578125,132800,2780.89892578125
2018-08-28,2791.389892578125,2769.40087890625,2782.29296875,2777.98095703125,118700,2777.98095703125
2018-08-29,2778.5390625,2762.35009765625,2774.864990234375,2769.294921875,100200,2769.294921875
2018-08-30,2780.527099609375,2736.345947265625,2769.33203125,2737.737060546875,106100,2737.737060546875
2018-08-31,2744.631103515625,2710.537109375,2730.113037109375,2725.25,109800,2725.25
2018-09-03,2722.85205078125,2692.364013671875,2716.404052734375,2720.73388671875,102200,2720.73388671875
2018-09-04,2756.60693359375,2712.3759765625,2720.64794921875,2750.580078125,109000,2750.580078125
2018-09-05,2745.467041015625,2704.3369140625,2741.3798828125,2704.3369140625,105000,2704.3369140625
2018-09-06,2719.406005859375,2683.7451171875,2697.577880859375,2691.593017578125,99000,2691.593017578125
2018-09-07,2728.5458984375,2683.718994140625,2696.677978515625,2702.301025390625,107500,2702.301025390625
2018-09-10,2703.428955078125,2667.31689453125,2698.010986328125,2669.485107421875,103600,2669.485107421875
2018-09-11,2680.572998046875,2652.7041015625,2668.487060546875,2664.800048828125,99900,2664.800048828125
2018-09-12,2672.073974609375,2647.169921875,2659.743896484375,2656.110107421875,90000,2656.110107421875
2018-09-13,2689.06201171875,2653.18896484375,2679.2080078125,2686.577880859375,107300,2686.577880859375
2018-09-14,2694.919921875,2675.2900390625,2688.779052734375,2681.64306640625,100000,2681.64306640625
2018-09-17,2671.291015625,2647.9150390625,2671.291015625,2651.7890625,88200,2651.7890625
2018-09-18,2700.193115234375,2644.2958984375,2644.2958984375,2699.949951171875,115800,2699.949951171875
2018-09-19,2746.080078125,2690.993896484375,2694.799072265625,2730.85009765625,141600,2730.85009765625
2018-09-20,2743.965087890625,2724.083984375,2732.169921875,2729.243896484375,111400,2729.243896484375
2018-09-21,2797.485107421875,2722.031982421875,2733.8740234375,2797.485107421875,158000,2797.485107421875
2018-09-25,2790.031982421875,2771.159912109375,2775.06591796875,2781.138916015625,112000,2781.138916015625
2018-09-26,2827.341064453125,2783.342041015625,2785.31689453125,2806.81298828125,139600,2806.81298828125
2018-09-27,2810.506103515625,2786.322021484375,2805.79296875,2791.77490234375,124000,2791.77490234375
2018-09-28,2821.7548828125,2791.8359375,2794.263916015625,2821.35009765625,134300,2821.35009765625
2018-10-08,2771.93798828125,2710.177978515625,2768.2080078125,2716.510009765625,149500,2716.510009765625
2018-10-09,2734.31396484375,2711.197021484375,2713.73193359375,2721.012939453125,116800,2721.012939453125
2018-10-10,2743.548095703125,2703.06298828125,2723.72412109375,2725.8369140625,113500,2725.8369140625
2018-10-11,2661.285888671875,2560.31591796875,2643.073974609375,2583.4580078125,197200,2583.4580078125
2018-10-12,2615.9169921875,2536.6650390625,2574.0419921875,2606.9130859375,170100,2606.9130859375
2018-10-15,2611.968994140625,2564.738037109375,2605.912109375,2568.097900390625,118600,2568.097900390625
2018-10-16,2597.715087890625,2536.44091796875,2567.763916015625,2546.330078125,119400,2546.330078125
2018-10-17,2582.549072265625,2517.572998046875,2574.31298828125,2561.614013671875,130000,2561.614013671875
2018-10-18,2544.910888671875,2485.618896484375,2544.910888671875,2486.4189453125,125400,2486.4189453125
2018-10-19,2553.386962890625,2449.197021484375,2460.0810546875,2550.465087890625,147300,2550.465087890625
2018-10-22,2675.406005859375,2565.64404296875,2565.64404296875,2654.8759765625,211900,2654.8759765625
2018-10-23,2659.81201171875,2583.260986328125,2652.64794921875,2594.825927734375,178300,2594.825927734375
2018-10-24,2640.402099609375,2577.77294921875,2579.971923828125,2603.294921875,160100,2603.294921875
2018-10-25,2606.10107421875,2531.534912109375,2540.93505859375,2603.800048828125,162000,2603.800048828125
2018-10-26,2626.115966796875,2580.844970703125,2610.89794921875,2598.846923828125,158900,2598.846923828125
2018-10-29,2595.537109375,2529.18798828125,2593.591064453125,2542.10302734375,134200,2542.10302734375
2018-10-30,2586.9189453125,2521.783935546875,2538.573974609375,2568.048095703125,166700,2568.048095703125
2018-10-31,2612.922119140625,2567.027099609375,2573.014892578125,2602.782958984375,180600,2602.782958984375
2018-11-01,2636.799072265625,2603.65087890625,2617.032958984375,2606.237060546875,200900,2606.237060546875
2018-11-02,2676.47607421875,2628.8701171875,2649.2509765625,2676.47607421875,225000,2676.47607421875
2018-11-05,2673.18798828125,2639.27099609375,2665.427001953125,2665.430908203125,193800,2665.430908203125
2018-11-06,2660.863037109375,2635.321044921875,2660.718994140625,2659.35595703125,163700,2659.35595703125
2018-11-07,2675.677001953125,2639.24609375,2659.844970703125,2641.342041015625,173200,2641.342041015625
2018-11-08,2662.368896484375,2632.301025390625,2660.0869140625,2635.632080078125,159600,2635.632080078125
2018-11-09,2621.238037109375,2598.160888671875,2621.238037109375,2598.8720703125,152400,2598.8720703125
2018-11-12,2631.169921875,2590.2109375,2593.199951171875,2630.52001953125,175000,2630.52001953125
2018-11-13,2666.485107421875,2597.347900390625,2600.5,2654.8798828125,249300,2654.8798828125
2018-11-14,2658.306884765625,2627.95703125,2648.30908203125,2632.242919921875,238400,2632.242919921875
2018-11-15,2668.169921875,2631.887939453125,2632.137939453125,2668.169921875,207800,2668.169921875
2018-11-16,2695.569091796875,2657.033935546875,2669.780029296875,2679.110107421875,242200,2679.110107421875
2018-11-19,2703.511962890625,2674.177978515625,2681.89892578125,2703.511962890625,231700,2703.511962890625
2018-11-20,2690.830078125,2643.35888671875,2684.287109375,2645.85498046875,215900,2645.85498046875
2018-11-21,2653.7958984375,2617.77587890625,2619.821044921875,2651.5048828125,182600,2651.5048828125
2018-11-22,2658.0009765625,2634.48291015625,2655.89599609375,2645.43408203125,149300,2645.43408203125
2018-11-23,2642.035888671875,2577.35107421875,2640.6669921875,2579.48291015625,191500,2579.48291015625
2018-11-26,2594.9970703125,2568.034912109375,2580.842041015625,2575.81005859375,134300,2575.81005859375
2018-11-27,2592.534912109375,2566.166015625,2585.825927734375,2574.678955078125,123700,2574.678955078125
2018-11-28,2601.962890625,2561.56201171875,2575.4541015625,2601.737060546875,146000,2601.737060546875
2018-11-29,2617.548095703125,2567.443115234375,2613.781005859375,2567.443115234375,157200,2567.443115234375
2018-11-30,2590.2099609375,2555.322021484375,2564.56396484375,2588.18798828125,139300,2588.18798828125
2018-12-03,2665.298095703125,2629.18408203125,2647.132080078125,2654.798095703125,207500,2654.798095703125
2018-12-04,2666.077880859375,2644.89599609375,2651.56103515625,2665.9580078125,167900,2665.9580078125
2018-12-05,2660.388916015625,2625.9130859375,2629.8330078125,2649.804931640625,154500,2649.804931640625
2018-12-06,2633.677978515625,2603.132080078125,2629.820068359375,2605.180908203125,141700,2605.180908203125
2018-12-07,2614.58203125,2599.278076171875,2609.341064453125,2605.887939453125,109100,2605.887939453125
2018-12-10,2599.761962890625,2576.241943359375,2589.194091796875,2584.58203125,113200,2584.58203125
2018-12-11,2596.14599609375,2583.196044921875,2587.014892578125,2594.087890625,101300,2594.087890625
2018-12-12,2610.009033203125,2595.074951171875,2608.114013671875,2602.153076171875,103500,2602.153076171875
2018-12-13,2645.8369140625,2599.458984375,2607.14404296875,2634.049072265625,150700,2634.049072265625
2018-12-14,2629.1640625,2593.740966796875,2627.282958984375,2593.740966796875,145900,2593.740966796875
2018-12-17,2598.967041015625,2573.866943359375,2587.262939453125,2597.97412109375,117400,2597.97412109375
2018-12-18,2599.14794921875,2563.572998046875,2583.634033203125,2576.64990234375,117000,2576.64990234375
2018-12-19,2579.8740234375,2547.077880859375,2578.675048828125,2549.56298828125,107700,2549.56298828125
2018-12-20,2554.85888671875,2516.01904296875,2544.5048828125,2536.26806640625,120600,2536.26806640625
2018-12-21,2527.4208984375,2498.694091796875,2526.553955078125,2516.2509765625,115700,2516.2509765625
2018-12-24,2529.43994140625,2500.443115234375,2506.737060546875,2527.007080078125,97300,2527.007080078125
2018-12-25,2513.964111328125,2462.844970703125,2503.949951171875,2504.819091796875,136500,2504.819091796875
2018-12-26,2513.825927734375,2492.075927734375,2501.1201171875,2498.2939453125,108800,2498.2939453125
2018-12-27,2532.001953125,2483.0859375,2527.717041015625,2483.0859375,135400,2483.0859375
2018-12-28,2505.114013671875,2478.324951171875,2483.616943359375,2493.89599609375,119200,2493.89599609375
2019-01-02,2500.278076171875,2456.423095703125,2497.881103515625,2465.291015625,109900,2465.291015625
2019-01-03,2488.47900390625,2455.926025390625,2461.782958984375,2464.363037109375,124400,2464.363037109375
2019-01-04,2515.31591796875,2440.906982421875,2446.01904296875,2514.867919921875,168900,2514.867919921875
2019-01-07,2536.97802734375,2515.508056640625,2528.698974609375,2533.089111328125,177300,2533.089111328125
2019-01-08,2531.344970703125,2520.1650390625,2530.300048828125,2526.4619140625,158100,2526.4619140625
2019-01-09,2574.407958984375,2536.156982421875,2536.4169921875,2544.344970703125,191900,2544.344970703125
2019-01-10,2551.825927734375,2531.6640625,2543.85302734375,2535.09912109375,159900,2535.09912109375
2019-01-11,2554.787109375,2533.35888671875,2539.549072265625,2553.8310546875,149400,2553.8310546875
2019-01-14,2556.2939453125,2533.010009765625,2553.327880859375,2535.764892578125,144800,2535.764892578125
2019-01-15,2571.501953125,2532.43310546875,2537.3701171875,2570.344970703125,160300,2570.344970703125
2019-01-16,2574.236083984375,2563.006103515625,2569.070068359375,2570.422119140625,149300,2570.422119140625
2019-01-17,2582.555908203125,2557.7109375,2573.575927734375,2559.636962890625,162500,2559.636962890625
2019-01-18,2598.884033203125,2565.904052734375,2567.739013671875,2596.006103515625,190800,2596.006103515625
2019-01-21,2618.97998046875,2599.05810546875,2599.05810546875,2610.509033203125,163400,2610.509033203125
2019-01-22,2609.64208984375,2573.06201171875,2609.64208984375,2579.7041015625,152500,2579.7041015625
2019-01-23,2589.512939453125,2572.405029296875,2575.258056640625,2581.00390625,131400,2581.00390625
2019-01-24,2597.2890625,2569.699951171875,2584.64794921875,2591.694091796875,154000,2591.694091796875
2019-01-25,2617.001953125,2595.62890625,2596.261962890625,2601.722900390625,159400,2601.722900390625
2019-01-28,2630.318115234375,2591.10009765625,2615.7119140625,2596.97705078125,147000,2596.97705078125
2019-01-29,2601.736083984375,2559.98193359375,2592.35498046875,2594.25390625,155600,2594.25390625
2019-01-30,2598.81494140625,2575.408935546875,2584.74609375,2575.575927734375,120500,2575.575927734375
2019-01-31,2606.6279296875,2571.5791015625,2581.33203125,2584.572021484375,154300,2584.572021484375
2019-02-01,2618.47705078125,2590.553955078125,2597.778076171875,2618.23193359375,132000,2618.23193359375
2019-02-11,2654.095947265625,2613.174072265625,2613.174072265625,2653.89599609375,154900,2653.89599609375
2019-02-12,2674.47802734375,2648.830078125,2654.034912109375,2671.89404296875,184100,2671.89404296875
2019-02-13,2727.074951171875,2666.52197265625,2674.52001953125,2721.068115234375,243800,2721.068115234375
2019-02-14,2729.455078125,2707.487060546875,2715.535888671875,2719.699951171875,197000,2719.699951171875
2019-02-15,2715.632080078125,2679.784912109375,2712.785888671875,2682.385009765625,196000,2682.385009765625
2019-02-18,2754.35693359375,2699.81689453125,2699.81689453125,2754.35693359375,260400,2754.35693359375
2019-02-19,2780.783935546875,2737.5859375,2759.49609375,2755.64599609375,288000,2755.64599609375
2019-02-20,2767.410888671875,2739.97802734375,2761.05908203125,2761.218994140625,246000,2761.218994140625
2019-02-21,2794.012939453125,2744.97607421875,2759.93798828125,2751.801025390625,298600,2751.801025390625
2019-02-22,2804.22607421875,2736.33203125,2749.4619140625,2804.22607421875,301500,2804.22607421875
2019-02-25,2961.794921875,2838.389892578125,2838.389892578125,2961.282958984375,528700,2961.282958984375
2019-02-26,2995.676025390625,2938.623046875,2969.097900390625,2941.51611328125,565600,2941.51611328125
2019-02-27,2997.488037109375,2924.64306640625,2939.928955078125,2953.823974609375,475000,2953.823974609375
2019-02-28,2965.303955078125,2930.195068359375,2950.054931640625,2940.9541015625,350200,2940.9541015625
2019-03-01,2994.0048828125,2930.8349609375,2954.402099609375,2994.0048828125,345800,2994.0048828125
2019-03-04,3090.7958984375,3006.94189453125,3015.943115234375,3027.575927734375,525600,3027.575927734375
2019-03-05,3054.9619140625,3009.447998046875,3019.8798828125,3054.2470703125,424100,3054.2470703125
2019-03-06,3103.824951171875,3050.111083984375,3060.43310546875,3102.09912109375,555000,3102.09912109375
2019-03-07,3129.93994140625,3074.97802734375,3103.66796875,3106.41796875,583800,3106.41796875
2019-03-08,3075.0458984375,2969.58203125,3038.3359375,2969.861083984375,577900,2969.861083984375
2019-03-11,3028.25390625,2963.5830078125,2969.080078125,3026.992919921875,426200,3026.992919921875
2019-03-12,3093.39111328125,3029.89990234375,3049.083984375,3060.306884765625,511200,3060.306884765625
2019-03-13,3065.2880859375,3013.931884765625,3062.326904296875,3026.950927734375,453200,3026.950927734375
2019-03-14,3041.156005859375,2968.823974609375,3013.596923828125,2990.68505859375,373100,2990.68505859375
2019-03-15,3048.12109375,2999.431884765625,3000.87890625,3021.7509765625,341200,3021.7509765625
2019-03-18,3096.41796875,3009.507080078125,3027.801025390625,3096.41796875,397800,3096.41796875
2019-03-19,3113.43310546875,3076.363037109375,3099.89697265625,3090.97509765625,350900,3090.97509765625
2019-03-20,3102.52001953125,3053.451904296875,3084.169921875,3090.639892578125,358600,3090.639892578125
2019-03-21,3125.01904296875,3086.85009765625,3094.125,3101.455078125,414300,3101.455078125
2019-03-22,3107.27490234375,3064.884033203125,3100.72607421875,3104.14892578125,364800,3104.14892578125
2019-03-25,3086.99609375,3041.949951171875,3058.802001953125,3043.031005859375,380300,3043.031005859375
2019-03-26,3062.68994140625,2988.490966796875,3057.55908203125,2997.094970703125,353500,2997.094970703125
2019-03-27,3022.761962890625,2987.77197265625,3012.257080078125,3022.719970703125,291400,3022.719970703125
2019-03-28,3025.779052734375,2991.779052734375,3009.799072265625,2994.943115234375,288100,2994.943115234375
2019-03-29,3093.032958984375,2999.987060546875,3000.677978515625,3090.758056640625,375100,3090.758056640625
2019-04-01,3176.6220703125,3111.662109375,3111.662109375,3170.361083984375,466100,3170.361083984375
2019-04-02,3193.27197265625,3164.906982421875,3183.27392578125,3176.822998046875,447100,3176.822998046875
2019-04-03,3219.256103515625,3152.33203125,3159.14697265625,3216.294921875,430500,3216.294921875
2019-04-04,3254.139892578125,3216.85498046875,3233.68896484375,3246.571044921875,469100,3246.571044921875
2019-04-08,3288.452880859375,3210.514892578125,3271.27197265625,3244.81005859375,504500,3244.81005859375
2019-04-09,3251.64599609375,3215.705078125,3240.39404296875,3239.6640625,364200,3239.6640625
2019-04-10,3264.778076171875,3204.87890625,3224.64501953125,3241.929931640625,380100,3241.929931640625
2019-04-11,3254.1259765625,3185.5458984375,3241.547119140625,3189.9619140625,353000,3189.9619140625
2019-04-12,3199.278076171875,3168.0419921875,3184.860107421875,3188.6259765625,289800,3188.6259765625
2019-04-15,3253.97607421875,3177.27001953125,3233.4580078125,3177.787109375,348800,3177.787109375
2019-04-16,3253.597900390625,3153.2060546875,3164.39697265625,3253.597900390625,357900,3253.597900390625
2019-04-17,3275.333984375,3239.804931640625,3250.152099609375,3263.117919921875,357500,3263.117919921875
2019-04-18,3271.387939453125,3241.825927734375,3261.073974609375,3250.200927734375,325500,3250.200927734375
2019-04-19,3274.3349609375,3226.81201171875,3250.14501953125,3270.797119140625,305700,3270.797119140625
2019-04-22,3279.489013671875,3206.8779296875,3278.490966796875,3215.04296875,353200,3215.04296875
2019-04-23,3231.58203125,3186.757080078125,3211.8720703125,3198.593994140625,328400,3198.593994140625
2019-04-24,3210.65087890625,3156.60693359375,3203.55908203125,3201.614013671875,274900,3201.614013671875
2019-04-25,3193.7490234375,3123.02587890625,3190.5849609375,3123.825927734375,325900,3123.825927734375
2019-04-26,3129.212890625,3085.804931640625,3108.1640625,3086.39892578125,280900,3086.39892578125
2019-05-06,2986.5400390625,2876.468994140625,2984.72705078125,2906.464111328125,327000,2906.464111328125
2019-05-07,2937.282958984375,2889.072998046875,2914.291015625,2926.39111328125,253300,2926.39111328125
2019-05-08,2929.430908203125,2866.7041015625,2873.14306640625,2893.757080078125,231500,2893.757080078125
2019-05-09,2850.9541015625,2850.9541015625,2850.9541015625,2850.9541015625,194000,2850.9541015625
2019-05-10,2941.4541015625,2838.385009765625,2878.23388671875,2939.2109375,282300,2939.2109375
2019-05-13,2903.712890625,2903.712890625,2903.712890625,2903.712890625,205600,2903.712890625
2019-05-14,2909.2041015625,2872.833984375,2872.833984375,2883.611083984375,208300,2883.611083984375
2019-05-15,2938.677978515625,2938.677978515625,2938.677978515625,2938.677978515625,223600,2938.677978515625
2019-05-16,2956.1708984375,2929.06494140625,2933.4951171875,2955.7109375,248400,2955.7109375
2019-05-17,2956.782958984375,2873.800048828125,2955.76708984375,2882.2958984375,266300,2882.2958984375
2019-05-20,2882.62890625,2838.452880859375,2874.801025390625,2870.60498046875,209500,2870.60498046875
2019-05-21,2919.237060546875,2862.4951171875,2867.70703125,2905.968994140625,211400,2905.968994140625
2019-05-22,2912.39501953125,2879.64404296875,2905.52392578125,2891.705078125,200000,2891.705078125
2019-05-23,2885.138916015625,2846.9560546875,2880.843017578125,2852.514892578125,197300,2852.514892578125
2019-05-24,2871.85595703125,2846.02197265625,2847.8359375,2852.9951171875,167200,2852.9951171875
2019-05-27,2898.12890625,2833.035888671875,2851.281005859375,2892.3779296875,196700,2892.3779296875
2019-05-28,2924.0400390625,2887.083984375,2890.26611328125,2909.910888671875,223300,2909.910888671875
2019-05-29,2934.97705078125,2890.6650390625,2894.830078125,2914.696044921875,199000,2914.696044921875
2019-05-30,2907.845947265625,2881.3798828125,2903.425048828125,2905.804931640625,205800,2905.804931640625
2019-05-31,2922.907958984375,2895.577880859375,2904.498046875,2898.696044921875,195200,2898.696044921875
2019-06-03,2920.8291015625,2875.902099609375,2901.741943359375,2890.0810546875,215900,2890.0810546875
2019-06-04,2888.385986328125,2851.972900390625,2887.64111328125,2862.280029296875,188500,2862.280029296875
2019-06-05,2888.76806640625,2858.572021484375,2882.93701171875,2861.41796875,181600,2861.41796875
2019-06-06,2862.3330078125,2822.18505859375,2862.3330078125,2827.798095703125,177100,2827.798095703125
2019-06-10,2861.131103515625,2824.35498046875,2833.014892578125,2852.1298828125,166600,2852.1298828125
2019-06-11,2927.429931640625,2854.070068359375,2854.070068359375,2925.716064453125,260500,2925.716064453125
2019-06-12,2924.701904296875,2903.883056640625,2917.22412109375,2909.3798828125,240300,2909.3798828125
2019-06-13,2918.423095703125,2885.923095703125,2905.2880859375,2910.740966796875,213000,2910.740966796875
2019-06-14,2924.320068359375,2879.656982421875,2912.9990234375,2881.97412109375,215400,2881.97412109375
2019-06-17,2902.48095703125,2877.39404296875,2880.423095703125,2887.6220703125,154000,2887.6220703125
2019-06-18,2898.330078125,2874.31298828125,2891.092041015625,2890.157958984375,147700,2890.157958984375
2019-06-19,2953.3359375,2916.215087890625,2944.114990234375,2917.802978515625,230800,2917.802978515625
2019-06-20,2997.388916015625,2915.090087890625,2917.3310546875,2987.118896484375,291000,2987.118896484375
2019-06-21,3010.34912109375,2989.2451171875,2990.368896484375,3001.97998046875,287000,3001.97998046875
2019-06-24,3012.825927734375,2994.422119140625,3004.2890625,3008.14794921875,210500,3008.14794921875
2019-06-25,3004.909912109375,2948.990966796875,3004.909912109375,2982.073974609375,243700,2982.073974609375
2019-06-26,2986.9140625,2958.462890625,2964.614990234375,2976.283935546875,174400,2976.283935546875
2019-06-27,3011.5380859375,2981.044921875,2982.613037109375,2996.79296875,195400,2996.79296875
2019-06-28,2992.242919921875,2961.222900390625,2992.242919921875,2978.8779296875,181400,2978.8779296875
2019-07-01,3045.366943359375,3014.68701171875,3024.6240234375,3044.903076171875,243300,3044.903076171875
2019-07-02,3048.48388671875,3033.781005859375,3042.580078125,3043.943115234375,208100,3043.943115234375
2019-07-03,3031.83203125,3006.324951171875,3031.83203125,3015.262939453125,205900,3015.262939453125
2019-07-04,3024.501953125,2991.907958984375,3015.678955078125,3005.2490234375,188600,3005.2490234375
2019-07-05,3014.846923828125,2990.925048828125,3004.738037109375,3011.05908203125,152100,3011.05908203125
2019-07-08,2997.806884765625,2918.716064453125,2997.806884765625,2933.363037109375,205200,2933.363037109375
2019-07-09,2937.761962890625,2912.805908203125,2928.819091796875,2928.22998046875,140700,2928.22998046875
2019-07-10,2936.751953125,2908.162109375,2935.18603515625,2915.302001953125,131400,2915.302001953125
2019-07-11,2945.802001953125,2907.885009765625,2928.054931640625,2917.760986328125,139400,2917.760986328125
2019-07-12,2938.530029296875,2905.81005859375,2915.340087890625,2930.550048828125,133700,2930.550048828125
2019-07-15,2955.0,2886.699951171875,2921.550048828125,2942.18994140625,162600,2942.18994140625
2019-07-16,2944.820068359375,2931.2900390625,2938.639892578125,2937.6201171875,127800,2937.6201171875
2019-07-17,2942.070068359375,2924.4599609375,2933.02001953125,2931.68994140625,145100,2931.68994140625
2019-07-18,2921.739990234375,2901.179931640625,2921.739990234375,2901.179931640625,145400,2901.179931640625
2019-07-19,2939.60009765625,2909.679931640625,2909.679931640625,2924.199951171875,145000,2924.199951171875
2019-07-22,2927.159912109375,2879.68994140625,2925.7880859375,2886.97412109375,175300,2886.97412109375
2019-07-23,2901.360107421875,2883.050048828125,2886.89990234375,2899.93994140625,125400,2899.93994140625
2019-07-24,2936.449951171875,2907.7900390625,2907.929931640625,2923.280029296875,150500,2923.280029296875
2019-07-25,2937.360107421875,2916.14990234375,2923.18994140625,2937.360107421875,141300,2937.360107421875
2019-07-26,2948.330078125,2924.449951171875,2928.06005859375,2944.5400390625,135100,2944.5400390625
2019-07-29,2948.469970703125,2932.97998046875,2943.919921875,2941.010009765625,124200,2941.010009765625
2019-07-30,2965.6298828125,2946.260009765625,2946.260009765625,2952.340087890625,143900,2952.340087890625
2019-07-31,2944.39990234375,2926.489990234375,2944.39990234375,2932.510009765625,136900,2932.510009765625
2019-08-01,2927.340087890625,2901.75,2920.85009765625,2908.77001953125,138100,2908.77001953125
2019-08-02,2872.469970703125,2851.43994140625,2861.330078125,2867.840087890625,179400,2867.840087890625
2019-08-05,2863.68994140625,2821.5,2854.580078125,2821.5,162400,2821.5
2019-08-06,2787.4189453125,2733.924072265625,2776.989013671875,2777.555908203125,224200,2777.555908203125
2019-08-07,2792.693115234375,2768.679931640625,2789.01904296875,2768.679931640625,153000,2768.679931640625
2019-08-08,2799.68603515625,2782.2451171875,2784.18408203125,2794.552001953125,145000,2794.552001953125
2019-08-09,2808.330078125,2770.47998046875,2805.590087890625,2774.75,143800,2774.75
2019-08-12,2814.989990234375,2776.6201171875,2781.97998046875,2814.989990234375,131600,2814.989990234375
2019-08-13,2802.0400390625,2790.610107421875,2798.050048828125,2797.260009765625,130900,2797.260009765625
2019-08-14,2829.889892578125,2807.719970703125,2824.489990234375,2808.909912109375,144000,2808.909912109375
2019-08-15,2815.89990234375,2756.830078125,2762.340087890625,2815.800048828125,152800,2815.800048828125
2019-08-16,2840.320068359375,2811.800048828125,2817.570068359375,2823.820068359375,148600,2823.820068359375
2019-08-19,2883.10009765625,2829.85009765625,2835.52001953125,2883.10009765625,214500,2883.10009765625
2019-08-20,2892.080078125,2875.0,2879.080078125,2880.0,189700,2880.0
2019-08-21,2885.590087890625,2872.56005859375,2875.469970703125,2880.330078125,159000,2880.330078125
2019-08-22,2888.5,2867.550048828125,2887.659912109375,2883.43994140625,149200,2883.43994140625
2019-08-23,2902.4599609375,2878.739990234375,2885.14990234375,2897.429931640625,159200,2897.429931640625
2019-08-26,2870.489990234375,2849.239990234375,2851.02001953125,2863.570068359375,169900,2863.570068359375
2019-08-27,2919.639892578125,2879.409912109375,2879.52001953125,2902.18994140625,208100,2902.18994140625
